,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
364,서현행정학,30.0,50.0,0.4,0.0,1.1,0.0,3,1
365,해커스토익단어,160.0,370.0,0.2,0.0,0.11,0.0,6,2
366,존재의세가지거짓말,360.0,1470.0,0.0,0.3,0.0,0.03,3,3
367,유교,3430.0,9790.0,0.0,0.0,0.0,0.0,3,3
368,도교,1680.0,5410.0,0.6,1.3,0.04,0.03,7,2
369,천도교,1310.0,5480.0,0.0,2.5,0.0,0.06,2,2
370,십구사략,10.0,10.0,0.0,0.0,0.0,0.0,2,2
371,FORTRAN,130.0,110.0,0.0,0.0,0.0,0.0,3,3
372,건축법규,470.0,230.0,0.3,0.5,0.08,0.25,15,3
373,건축재료실험,10.0,10.0,0.0,0.0,0.0,0.0,3,3
374,검은우산아래에서,20.0,20.0,0.0,0.0,0.0,0.0,3,3
375,경두개도플러검사,20.0,50.0,1.0,0.0,5.56,0.0,1,2
376,관개배수공학,50.0,80.0,0.0,0.0,0.0,0.0,2,2
377,구조역학입문,10.0,10.0,0.0,0.0,0.0,0.0,3,3
378,그래프이론,210.0,230.0,0.0,0.0,0.0,0.0,3,3
379,그래픽디자인의역사,20.0,30.0,0.0,0.0,0.0,0.0,3,3
380,기계열역학,10.0,20.0,0.1,0.0,0.56,0.0,14,3
381,기초의학,170.0,360.0,0.0,0.0,0.0,0.0,3,3
382,낙타상자,80.0,90.0,0.0,0.0,0.0,0.0,3,3
383,다큐멘터리,2980.0,6110.0,0.6,2.0,0.03,0.04,12,2
384,대중문화란무엇인가,20.0,20.0,0.0,0.0,0.0,0.0,1,2
385,도시설계,210.0,270.0,0.0,0.0,0.0,0.0,3,3
386,로베르토쥬코,20.0,70.0,0.0,0.0,0.0,0.0,2,2
387,메타데이터,1950.0,1620.0,0.0,0.0,0.0,0.0,3,3
388,몸,950.0,3620.0,0.7,0.3,0.08,0.01,3,3
389,미생물과감염관리,10.0,20.0,0.0,0.0,0.0,0.0,2,2
390,배우와목표점,10.0,50.0,3.0,7.3,42.86,18.61,1,2
391,범죄학연구방법론,10.0,10.0,0.0,0.0,0.0,0.0,2,2
392,보석학,40.0,40.0,0.0,0.0,0.0,0.0,2,2
393,불씨잡변,340.0,820.0,0.0,0.0,0.0,0.0,2,2
394,비뇨기과학,10.0,20.0,0.0,0.0,0.0,0.0,3,3
395,사회복지조사론,600.0,680.0,0.3,0.3,0.05,0.05,15,3
396,사회자본,350.0,430.0,0.0,0.0,0.0,0.0,3,3
397,산림보호학,70.0,90.0,0.9,0.6,1.21,0.63,11,2
398,생활원예,70.0,90.0,1.8,2.0,2.71,2.16,8,2
399,석유화학공학,10.0,20.0,0.0,0.3,0.0,1.59,3,3
400,성명규지,20.0,30.0,0.8,0.0,3.23,0.0,3,3
401,수타니파타,110.0,400.0,0.0,0.0,0.0,0.0,3,3
402,신화란무엇인가,20.0,30.0,0.0,0.0,0.0,0.0,3,3
403,우리마을만들기,10.0,10.0,0.0,0.0,0.0,0.0,3,3
404,임상화학,100.0,190.0,0.0,0.0,0.0,0.0,2,2
405,장한철표해록,10.0,30.0,0.0,0.0,0.0,0.0,2,2
406,정보통신기기,110.0,90.0,0.0,0.0,0.0,0.0,3,3
407,중력,2920.0,9110.0,1.3,0.3,0.05,0.01,3,3
408,최강통증매선,10.0,10.0,0.0,0.0,0.0,0.0,3,3
409,치과약리학,20.0,60.0,0.0,0.0,0.0,0.0,2,2
410,특수아동교육,90.0,160.0,0.1,0.3,0.08,0.23,15,3
411,패턴인식,220.0,250.0,0.0,0.0,0.0,0.0,3,3
412,프리드리히키틀러,20.0,20.0,0.0,0.0,0.0,0.0,3,3
413,한의학대사전,80.0,50.0,0.0,0.0,0.0,0.0,2,2
414,해양경찰백서,50.0,50.0,0.0,1.0,0.0,2.0,2,2
415,핵물리학,70.0,140.0,0.0,0.0,0.0,0.0,3,3
416,핸드벨연주곡집,40.0,120.0,0.0,0.3,0.0,0.28,3,3
417,행정과법,10.0,10.0,0.0,0.0,0.0,0.0,2,2
418,화랑세기,290.0,830.0,0.0,0.0,0.0,0.0,3,3
419,환경독성학,30.0,30.0,0.0,0.0,0.0,0.0,3,3
420,19호실로가다,220.0,1070.0,0.3,0.0,0.16,0.0,6,2
421,논어집주,230.0,260.0,0.2,0.0,0.11,0.0,12,2
422,전한길한국사필기노트,30.0,100.0,0.0,0.0,0.0,0.0,3,3
423,안녕소중한사람,250.0,1200.0,0.4,5.3,0.18,0.48,10,2
424,열화당사진문고,10.0,20.0,0.7,0.0,3.93,0.0,3,3
425,연민의굴레,250.0,1080.0,0.0,1.0,0.0,0.1,3,3
426,연려실기술,360.0,780.0,0.4,3.5,0.13,0.5,2,1
427,여유당전서,470.0,1230.0,0.0,0.7,0.0,0.07,3,3
428,에크하르트톨레,420.0,1470.0,0.0,0.7,0.0,0.05,3,3
429,에콜로지카,10.0,20.0,0.0,0.0,0.0,0.0,1,2
430,에센스노동법,90.0,140.0,0.3,0.7,0.39,0.49,3,3
431,에디톨로지,230.0,510.0,0.0,0.3,0.0,0.08,3,3
432,에듀윌민법,70.0,270.0,0.0,0.3,0.0,0.13,3,3
433,엄마는단짝친구,120.0,1650.0,0.0,1.0,0.0,0.07,3,3
434,아름다운샘,1270.0,1860.0,0.4,0.3,0.04,0.02,5,2
435,아우구스티누스,1220.0,3040.0,0.0,0.0,0.0,0.0,3,3
436,알기쉬운선형대수,40.0,90.0,0.0,0.0,0.0,0.0,3,3
437,알랭드보통불안,580.0,2020.0,0.0,0.0,0.0,0.0,3,3
438,앙드레고르,30.0,60.0,0.0,0.0,0.0,0.0,1,2
439,어둠의저편,20.0,80.0,0.0,0.0,0.0,0.0,2,2
440,어른이된다는건,130.0,750.0,0.0,0.0,0.0,0.0,3,3
441,어린왕자원서,120.0,410.0,0.0,0.0,0.0,0.0,3,3
442,어린왕자프랑스어,10.0,50.0,0.0,0.0,0.0,0.0,1,2
443,어린이로스쿨,20.0,200.0,0.0,1.0,0.0,0.55,3,3
444,어린이작가정신,10.0,30.0,0.0,0.0,0.0,0.0,3,3
445,어머니저는해냈어요,20.0,120.0,0.6,3.1,3.23,2.9,2,1
446,엄마나야,10.0,30.0,0.0,0.0,0.0,0.0,3,3
447,해커스토익실전1000제2,20.0,40.0,0.0,0.0,0.0,0.0,3,3
448,전한길빵꾸노트,10.0,40.0,0.0,0.0,0.0,0.0,5,2
449,웨딩잡지,80.0,180.0,0.2,2.9,0.25,1.71,15,3
450,사기열전,480.0,860.0,0.3,0.8,0.08,0.1,11,2
451,미생물학,520.0,860.0,0.3,0.0,0.06,0.0,14,3
452,무깟디마,10.0,10.0,0.0,0.4,0.0,2.57,3,3
453,십팔사략,200.0,500.0,0.0,0.0,0.0,0.0,3,3
454,뷰티색채학,10.0,10.0,0.0,0.0,0.0,0.0,3,3
455,전한길,3890.0,14500.0,0.7,105.5,0.02,0.79,10,2
456,아동문학,180.0,320.0,0.2,0.0,0.12,0.0,15,3
457,노인복지론,370.0,420.0,0.3,1.5,0.1,0.38,15,3
458,꿈의해석,630.0,1310.0,0.2,0.3,0.04,0.03,14,3
459,엔더의게임,30.0,90.0,0.0,0.0,0.0,0.0,3,3
460,아이들의권선생님,110.0,430.0,0.0,0.3,0.0,0.09,3,3
461,통계학개론,100.0,120.0,0.1,0.3,0.08,0.3,15,3
462,표본추출방법론,10.0,10.0,0.0,0.0,0.0,0.0,1,2
463,후성유전학,1010.0,1290.0,0.0,0.3,0.0,0.03,3,3
464,영월행일기,320.0,1050.0,0.0,0.3,0.0,0.04,3,3
465,영화학개론,30.0,80.0,0.0,0.0,0.0,0.0,3,3
466,운동처방,280.0,540.0,0.1,0.0,0.05,0.0,15,3
467,유방초음파진단학,10.0,20.0,0.4,0.0,4.17,0.0,2,2
468,음악은이,10.0,30.0,0.4,1.2,3.45,5.0,2,1
469,응용수학,100.0,230.0,0.0,0.0,0.0,0.0,3,3
470,이스라엘로비,30.0,110.0,0.5,0.5,1.76,0.47,2,2
471,인간지성론,40.0,50.0,0.0,0.0,0.0,0.0,3,3
472,재미있는유아목공활동,10.0,30.0,0.6,0.0,4.77,0.0,2,2
473,전기수학,90.0,200.0,0.3,0.6,0.31,0.31,11,2
474,주거론,10.0,10.0,0.0,0.0,0.0,0.0,2,2
475,커피칸타타,110.0,510.0,0.0,0.0,0.0,0.0,3,3
476,컴팩트열교환기,20.0,10.0,0.0,0.0,0.0,0.0,2,2
477,신경학,110.0,170.0,0.0,0.3,0.0,0.22,3,3
478,연극만들기,10.0,20.0,0.0,0.0,0.0,0.0,3,3
479,ATMEGA128,630.0,580.0,0.8,1.0,0.14,0.19,15,3
480,가로주택정비사업,3640.0,8120.0,5.6,74.9,0.17,1.0,15,3
481,게임하기,930.0,360.0,1.1,0.0,0.13,0.0,15,3
482,계기비행,110.0,220.0,0.0,0.0,0.0,0.0,3,3
483,교육방법및교육공학,140.0,170.0,0.0,0.0,0.0,0.0,3,3
484,그래프그리기,1730.0,1950.0,0.1,0.9,0.01,0.05,10,2
485,글로벌미디어기업,10.0,10.0,0.0,0.0,0.0,0.0,3,3
486,뉴스의역사,20.0,10.0,0.0,0.0,0.0,0.0,3,3
487,대기오염제어,10.0,10.0,0.0,0.0,0.0,0.0,2,2
488,도학,170.0,360.0,0.0,0.0,0.0,0.0,2,2
489,러일전쟁,3310.0,9340.0,0.0,0.0,0.0,0.0,3,3
490,마을공동체만들기,50.0,20.0,0.0,0.0,0.0,0.0,2,2
491,물리치료의학용어,30.0,110.0,0.0,0.0,0.0,0.0,2,2
492,미디어음향,10.0,60.0,0.0,0.4,0.0,0.67,3,3
493,박완서,3280.0,12800.0,0.0,2.0,0.0,0.02,3,3
494,방문판매법,960.0,810.0,0.0,0.0,0.0,0.0,3,3
495,방사선사국가고시실기예상문제집,30.0,60.0,0.0,0.0,0.0,0.0,1,2
496,보건교육방법론,50.0,40.0,3.7,0.0,7.34,0.0,6,2
497,복부초음파진단학,10.0,20.0,0.0,0.0,0.0,0.0,2,2
498,상대성이론,3210.0,12600.0,0.0,0.3,0.0,0.01,3,3
499,상법,16700.0,5760.0,1.1,2.9,0.01,0.06,15,3
500,생명의기원,150.0,310.0,0.0,0.0,0.0,0.0,2,2
501,수혈의학,30.0,30.0,0.0,0.0,0.0,0.0,3,3
502,식물병리학,80.0,140.0,0.5,1.0,0.61,0.78,6,2
503,안나카레니나,1390.0,4520.0,0.4,0.3,0.03,0.01,8,2
504,실마릴리온,520.0,1370.0,0.0,1.0,0.0,0.09,3,3
505,오현준교육학,160.0,510.0,2.2,0.0,1.53,0.0,12,2
506,바로쓰는영어,410.0,2070.0,1.6,31.8,0.42,1.66,7,2
507,건건록,10.0,20.0,0.0,0.0,0.0,0.0,3,3
508,대한민국부동산미래지도,20.0,60.0,0.0,0.0,0.0,0.0,3,3
509,신용한합격노트,140.0,560.0,0.0,0.3,0.0,0.07,3,3
510,아름다운아이,420.0,1550.0,0.0,0.0,0.0,0.0,3,3
511,연합이매진,80.0,50.0,0.5,1.6,0.64,3.04,2,2
512,우등생해법,40.0,270.0,0.1,1.5,0.16,0.59,15,3
513,아이에게배우는아빠,10.0,100.0,0.0,0.0,0.0,0.0,3,3
514,아홉살인생,700.0,3290.0,0.0,0.0,0.0,0.0,3,3
515,감옥으로부터의사색,830.0,2830.0,5.4,61.4,0.75,2.51,8,2
516,양말도깨비,300.0,1520.0,0.0,0.7,0.0,0.05,3,3
517,신용한행정학,770.0,2090.0,0.3,83.5,0.04,4.37,14,3
518,운동치료학,60.0,150.0,0.0,0.0,0.0,0.0,3,3
519,아주특별한생물학수업,210.0,460.0,0.0,0.0,0.0,0.0,3,3
520,프뢰벨말하기가격,40.0,630.0,0.0,1.0,0.0,0.17,3,3
521,사각사각책읽기,10.0,70.0,0.0,1.7,0.0,2.46,3,3
522,프뢰벨영아다중가격,40.0,820.0,0.0,1.3,0.0,0.18,3,3
523,프뢰벨영아다중중고,10.0,150.0,0.3,2.1,3.04,1.47,3,1
524,프뢰벨위인전,10.0,140.0,0.0,2.1,0.0,1.49,3,1
525,프뢰벨책,40.0,400.0,0.0,0.7,0.0,0.18,3,3
526,6개월아기책,60.0,1310.0,0.2,33.8,0.35,2.8,15,3
527,ORT중고,20.0,190.0,0.4,3.3,1.53,1.8,10,2
528,다중지능,780.0,1390.0,0.0,0.3,0.0,0.03,3,3
529,올재클래식,60.0,70.0,1.0,0.0,1.67,0.0,1,2
530,전한길3.0,80.0,330.0,0.1,0.0,0.1,0.0,12,2
531,전한길필기노트,410.0,1360.0,0.2,20.3,0.06,1.58,15,3
532,피프티피플,970.0,3070.0,0.0,1.3,0.0,0.05,9,2
533,언제들어도좋은말,130.0,830.0,0.0,0.3,0.0,0.05,3,3
534,어린이삼국지,100.0,860.0,0.0,7.0,0.0,0.88,15,3
535,열린노트성경,70.0,190.0,0.4,5.0,0.54,2.77,14,3
536,사랑의물리학,690.0,3490.0,0.0,0.0,0.0,0.0,3,3
537,경제상식사전,120.0,320.0,0.0,0.0,0.0,0.0,3,3
538,토지1권,10.0,30.0,0.0,0.0,0.0,0.0,3,3
539,지구에서한아뿐,1090.0,5330.0,1.1,0.7,0.11,0.02,6,2
540,엄마는생각쟁이,60.0,110.0,0.7,5.1,1.16,4.56,4,1
541,새로쓴사상의학,40.0,30.0,1.9,1.3,4.51,4.17,3,1
542,안네의일기,1970.0,8140.0,0.4,2.7,0.03,0.04,8,2
543,토익브릿지,440.0,1360.0,0.0,3.5,0.0,0.28,6,2
544,토목기사한솔,30.0,90.0,0.5,0.3,1.64,0.39,4,1
545,티벳사자의서,240.0,790.0,0.7,1.5,0.3,0.2,6,2
546,팀이빠지기쉬운5가지함정,10.0,10.0,0.0,0.0,0.0,0.0,1,2
547,페이퍼블랭크스,20.0,90.0,0.0,0.4,0.0,0.52,3,3
548,펠로폰네소스전쟁사,170.0,330.0,0.0,0.0,0.0,0.0,3,3
549,편입생물,60.0,160.0,2.0,3.8,3.14,2.41,7,2
550,편입영단어,110.0,270.0,0.0,0.0,0.0,0.0,11,2
551,평생교육론,60.0,70.0,0.1,0.0,0.12,0.0,14,3
552,프랑스어단어,460.0,1120.0,0.2,0.7,0.04,0.07,13,2
553,프렌즈독일,10.0,40.0,0.0,0.0,0.0,0.0,3,3
554,프로페셔널바리스타,80.0,1300.0,0.6,5.7,0.77,0.47,4,1
555,최악의짝꿍,10.0,50.0,0.0,0.0,0.0,0.0,2,2
556,추측과논박,10.0,20.0,0.0,0.6,0.0,3.13,1,2
557,춘추전국시대,1820.0,4850.0,0.3,1.3,0.02,0.03,3,3
558,친절한돼지씨,10.0,10.0,0.0,0.0,0.0,0.0,2,2
559,침구경험방,90.0,120.0,0.0,0.0,0.0,0.0,3,3
560,카톨릭성경,510.0,1050.0,3.5,25.3,0.72,2.61,3,1
561,칼릴지브란,450.0,1870.0,0.0,0.7,0.0,0.04,3,3
562,캘리그라피워크북,30.0,90.0,0.0,0.3,0.0,0.37,3,3
563,커피교과서,10.0,50.0,0.0,0.3,0.0,0.69,3,3
564,컬러테라피,1390.0,2720.0,4.4,17.8,0.34,0.69,15,3
565,콘크리트표준시방서,1000.0,130.0,0.9,0.0,0.1,0.0,5,2
566,키즈아이콘,50.0,300.0,0.2,0.0,0.42,0.0,5,2
567,킹제임스성경,480.0,1740.0,2.6,42.1,0.59,2.59,14,3
568,탈벤샤하르,70.0,210.0,0.0,0.5,0.0,0.25,2,2
569,태양의탑,160.0,450.0,0.0,0.0,0.0,0.0,3,3
570,탤런트코드,250.0,650.0,0.3,0.0,0.14,0.0,3,3
571,테라포마스,960.0,3610.0,0.0,0.0,0.0,0.0,3,3
572,테스게리첸,10.0,60.0,0.0,1.0,0.0,1.73,2,2
573,토니세바,30.0,60.0,0.0,1.0,0.0,1.54,1,2
574,토목기사과년도,50.0,30.0,0.0,0.5,0.0,1.52,11,2
575,토지박경리,200.0,510.0,0.3,0.3,0.18,0.08,3,3
576,악당의무게,130.0,540.0,0.0,0.7,0.0,0.13,3,3
577,의학용어,8810.0,17900.0,2.0,5.0,0.03,0.04,12,2
578,알에이치코리아,330.0,440.0,0.0,0.3,0.0,0.08,3,3
579,집문당,110.0,50.0,0.0,0.0,0.0,0.0,1,2
580,법문사,450.0,520.0,0.0,0.0,0.0,0.0,3,3
581,경문사,290.0,380.0,0.0,0.0,0.0,0.0,3,3
582,세광음악출판사,270.0,610.0,0.0,0.3,0.0,0.06,3,3
583,피아노악보,3670.0,18200.0,49.7,202.3,1.44,1.2,15,3
584,동요악보,830.0,4250.0,4.7,20.1,0.6,0.51,15,3
585,피아노교재,140.0,920.0,0.7,7.0,0.47,0.82,15,3
586,마커스악보,140.0,660.0,3.0,5.6,2.25,0.93,5,2
587,재즈악보,110.0,500.0,0.6,0.9,0.59,0.2,14,3
588,재즈피아노악보,130.0,720.0,0.4,9.4,0.33,1.41,12,2
589,동양북스,2300.0,3110.0,0.0,0.3,0.0,0.02,3,3
590,베스트셀러순위,8790.0,62300.0,52.5,660.5,0.64,1.14,15,3
591,인터넷서점,2930.0,5030.0,80.6,356.7,2.95,8.05,15,3
592,도서,7760.0,18100.0,58.0,256.5,0.8,1.53,15,3
593,베스트셀러,20700.0,55700.0,96.3,975.3,0.49,1.87,15,3
594,책추천,7340.0,45100.0,7.1,150.1,0.11,0.36,15,3
595,온라인서점,990.0,2070.0,16.3,128.6,1.72,6.74,15,3
596,인문학책추천,1090.0,5030.0,2.6,31.9,0.25,0.68,15,3
597,소설베스트셀러,2920.0,17400.0,10.5,194.8,0.38,1.19,15,3
598,도서사이트,630.0,1350.0,13.1,66.0,2.25,5.28,15,3
599,책구매,450.0,910.0,17.1,98.5,3.97,11.52,15,3
600,추천도서,4540.0,15900.0,0.9,0.3,0.03,0.01,14,3
601,도서구매,360.0,320.0,8.2,25.0,2.37,8.28,15,3
602,도서구입,360.0,350.0,13.5,40.2,3.93,12.35,15,3
603,종합베스트셀러,30.0,2380.0,0.2,0.0,0.68,0.0,14,3
604,문고,970.0,4930.0,9.5,31.0,1.03,0.68,15,3
605,책당일배송,120.0,570.0,6.4,76.8,5.34,14.39,15,3
606,책사이트,260.0,570.0,6.4,43.8,2.58,8.1,15,3
607,20대책추천,950.0,4470.0,1.3,18.6,0.15,0.45,15,3
608,서점당일배송,110.0,960.0,5.4,113.3,5.16,12.89,11,2
609,자기계발서추천,570.0,1880.0,0.6,10.3,0.12,0.59,15,3
610,스테디셀러,3390.0,7700.0,2.3,1.7,0.08,0.03,15,3
611,이달의베스트셀러,40.0,240.0,0.5,5.5,1.08,2.46,14,3
612,에세이추천,1040.0,5570.0,0.2,0.3,0.03,0.01,14,3
613,책구입,150.0,290.0,6.5,34.7,4.42,12.75,15,3
614,에세이베스트셀러,1050.0,5370.0,1.2,1.0,0.13,0.02,10,2
615,서울대추천도서,700.0,1900.0,0.8,0.3,0.12,0.02,8,2
616,서적,1830.0,3160.0,6.1,23.3,0.35,0.79,15,3
617,베스트셀러책,820.0,2750.0,3.3,28.5,0.42,1.1,15,3
618,베스트셀러소설,1700.0,7580.0,3.5,37.2,0.22,0.52,15,3
619,결혼업체,150.0,570.0,3.3,18.6,2.29,3.51,15,3
620,인문학베스트셀러,200.0,600.0,0.5,3.3,0.27,0.58,13,2
621,이달의추천도서,60.0,160.0,0.4,3.3,0.68,2.12,14,3
622,올해의베스트셀러,10.0,30.0,1.8,0.6,12.5,1.82,6,2
623,신간베스트셀러,20.0,150.0,0.1,1.8,0.47,1.22,8,2
624,스테디셀러순위,280.0,1030.0,2.5,5.8,0.93,0.6,14,3
625,수필베스트셀러,20.0,50.0,0.0,0.0,0.0,0.0,3,3
626,성인추천도서,100.0,290.0,0.5,0.0,0.44,0.0,13,2
627,인생책추천,560.0,2850.0,0.4,1.5,0.09,0.06,14,3
628,베스트셀러도서,290.0,740.0,0.3,10.6,0.12,1.52,15,3
629,도서베스트셀러,360.0,890.0,0.7,3.0,0.22,0.36,15,3
630,꼭읽어야할책,450.0,1740.0,0.5,5.7,0.11,0.35,15,3
631,금주의베스트셀러,10.0,40.0,0.3,0.3,1.76,0.78,3,3
632,추천책,280.0,1460.0,0.2,0.7,0.08,0.05,15,3
633,최신베스트셀러,10.0,90.0,0.6,3.5,2.95,4.14,4,1
634,최근베스트셀러,40.0,160.0,0.2,5.8,0.49,3.84,9,2
635,베스트셀러작가,90.0,220.0,0.0,0.3,0.0,0.16,3,3
636,인문학추천도서,90.0,240.0,0.0,0.0,0.0,0.0,15,3
637,도서추천,2180.0,4260.0,1.4,0.0,0.07,0.0,15,3
638,투자,4670.0,5800.0,11.1,37.7,0.26,0.71,15,3
639,5세책추천,60.0,730.0,0.0,0.9,0.0,0.13,15,3
640,책선물,350.0,1810.0,0.5,1.0,0.14,0.06,15,3
641,책순위,480.0,1750.0,1.8,2.6,0.39,0.16,15,3
642,책판매사이트,10.0,40.0,0.1,0.3,1.15,0.86,13,2
643,책파는사이트,20.0,60.0,1.1,3.5,5.24,5.94,9,2
644,책추천사이트,40.0,80.0,0.2,0.6,0.53,0.73,12,2
645,슈독,520.0,1080.0,0.3,0.7,0.07,0.07,3,1
646,경영책,290.0,1140.0,0.0,0.0,0.0,0.0,13,2
647,30대베스트셀러,20.0,30.0,0.0,0.0,0.0,0.0,3,3
648,직장인베스트셀러,10.0,10.0,0.0,0.0,0.0,0.0,3,3
649,청소년도서추천,70.0,310.0,0.0,0.0,0.0,0.0,3,3
650,10대베스트셀러,10.0,40.0,0.0,0.0,0.0,0.0,3,3
651,20대베스트셀러,40.0,150.0,0.0,0.0,0.0,0.0,3,3
652,이번주베스트셀러,10.0,50.0,0.3,0.3,4.17,0.61,3,3
653,서점베스트셀러,30.0,80.0,0.0,0.0,0.0,0.0,3,3
654,올해베스트셀러,10.0,80.0,0.0,0.0,0.0,0.0,2,2
655,자기계발,10900.0,22400.0,1.9,4.8,0.02,0.03,15,3
656,좋은책추천,60.0,230.0,0.1,0.3,0.11,0.15,15,3
657,미국,55700.0,158300.0,35.9,9.3,0.07,0.01,7,2
658,경영도서,110.0,370.0,0.0,0.7,0.0,0.19,3,3
659,자기개발,9290.0,14900.0,1.8,3.5,0.03,0.03,15,3
660,50대책추천,50.0,280.0,0.0,0.3,0.0,0.13,3,3
661,선물하기좋은책,120.0,560.0,0.0,0.7,0.0,0.13,3,3
662,청소년추천도서,780.0,2830.0,0.5,5.9,0.07,0.23,15,3
663,40대책추천,60.0,370.0,0.0,0.0,0.0,0.0,3,3
664,청소년베스트셀러,170.0,1130.0,0.1,0.3,0.05,0.03,15,3
665,30대책추천,190.0,650.0,0.3,0.0,0.18,0.0,13,2
666,인기책,70.0,440.0,0.0,0.7,0.0,0.16,3,3
667,인생책,660.0,2700.0,0.2,1.7,0.04,0.07,10,2
668,융심리학,130.0,340.0,0.0,0.0,0.0,0.0,3,3
669,책리뷰,850.0,1050.0,1.0,0.8,0.12,0.08,14,3
670,20대추천도서,220.0,840.0,0.5,1.3,0.23,0.17,15,3
671,읽을만한책,330.0,1640.0,1.2,14.7,0.39,0.96,14,3
672,고등학생추천도서,450.0,1540.0,0.4,0.3,0.09,0.03,13,2
673,청소년권장도서,360.0,1470.0,0.5,1.5,0.14,0.12,15,3
674,청소년권장도서목록,70.0,130.0,0.0,0.0,0.0,0.0,3,3
675,20대필독도서,10.0,30.0,0.0,0.0,0.0,0.0,3,3
676,30대필독도서,10.0,20.0,0.3,0.3,3.34,1.67,3,3
677,50대추천도서,80.0,430.0,0.3,1.6,0.39,0.39,6,2
678,겨울에읽기좋은책,20.0,50.0,0.0,0.0,0.0,0.0,3,3
679,경영도서추천,20.0,50.0,0.0,0.0,0.0,0.0,3,3
680,경제경영책추천,10.0,30.0,0.0,0.0,0.0,0.0,3,3
681,기독교관련책,10.0,10.0,0.0,0.0,0.0,0.0,3,3
682,기독교서적베스트셀러,10.0,70.0,0.4,1.3,2.15,1.75,8,2
683,꼭읽어야하는책,20.0,60.0,0.0,0.0,0.0,0.0,3,3
684,도서목록,120.0,120.0,0.3,0.0,0.28,0.0,13,2
685,도서카드할인,30.0,70.0,0.3,2.3,1.12,3.39,3,3
686,만화베스트셀러,20.0,60.0,0.0,0.0,0.0,0.0,3,3
687,무료소설,540.0,2230.0,20.7,143.8,4.03,7.15,15,3
688,무료전자책사이트,20.0,20.0,0.0,0.3,0.0,1.59,3,3
689,베스트셀러1위,10.0,50.0,0.0,0.0,0.0,0.0,3,3
690,베스트셀러책순위,10.0,40.0,0.0,0.0,0.0,0.0,3,3
691,서적검색,10.0,30.0,0.2,1.5,1.48,4.96,4,1
692,신생아육아책,100.0,1000.0,0.0,1.0,0.0,0.11,3,3
693,온라인책판매,10.0,20.0,0.0,0.3,0.0,1.29,3,3
694,올해의도서,20.0,40.0,0.0,0.0,0.0,0.0,3,3
695,인터넷부동산서비스,20.0,50.0,0.4,1.0,1.76,2.18,7,2
696,일본만화원서,20.0,50.0,2.0,0.0,8.7,0.0,3,3
697,재미있는소설책,100.0,650.0,0.0,0.0,0.0,0.0,3,3
698,중2추천도서,60.0,340.0,0.0,0.0,0.0,0.0,3,3
699,중3추천도서,40.0,360.0,0.0,0.0,0.0,0.0,3,3
700,중3필독서,40.0,310.0,0.0,0.0,0.0,0.0,3,3
701,중학권장도서,10.0,70.0,0.0,0.0,0.0,0.0,3,3
702,중학추천도서,20.0,160.0,0.0,0.0,0.0,0.0,3,3
703,책가격,50.0,150.0,0.2,0.0,0.34,0.0,13,2
704,책가격비교,30.0,40.0,0.1,0.0,0.42,0.0,15,3
705,책도서,30.0,50.0,0.3,0.7,1.12,1.45,3,3
706,책베스트셀러순위,30.0,180.0,0.2,1.4,0.85,0.78,4,1
707,추천도서사이트,10.0,10.0,0.0,0.0,0.0,0.0,3,3
708,태교책추천,20.0,60.0,0.0,0.0,0.0,0.0,3,3
709,한일사전,670.0,2750.0,0.2,0.0,0.04,0.0,10,2
710,10월베스트셀러,140.0,520.0,0.0,1.3,0.0,0.27,3,3
711,책판매,150.0,460.0,1.1,7.4,0.8,1.74,15,3
712,베스트셀러시집,90.0,530.0,0.0,0.0,0.0,0.0,3,3
713,중학교권장도서,90.0,330.0,0.0,0.3,0.0,0.11,3,3
714,도서판매,80.0,140.0,0.5,4.7,0.6,3.61,15,3
715,고등학생필독서,240.0,1090.0,0.1,0.0,0.04,0.0,13,2
716,책구입사이트,10.0,30.0,0.4,0.0,2.53,0.0,12,2
717,인기도서,350.0,1030.0,0.7,11.4,0.22,1.18,15,3
718,인터넷서점순위,70.0,70.0,0.3,0.0,0.46,0.0,3,3
719,권장도서,240.0,600.0,0.1,0.0,0.03,0.0,15,3
720,11월베스트셀러,60.0,190.0,0.0,0.7,0.0,0.34,3,3
721,도서당일배송,70.0,300.0,3.2,38.0,4.73,13.77,15,3
722,서적구매,10.0,10.0,0.5,0.3,3.13,2.33,11,2
723,추리소설베스트셀러,900.0,5760.0,4.9,31.7,0.58,0.59,8,2
724,책베스트셀러,1870.0,11400.0,20.3,343.8,1.16,3.16,11,2
725,온라인갤러리,60.0,70.0,1.3,2.8,2.16,4.11,15,3
726,인문학교육,120.0,60.0,0.4,1.2,0.32,1.89,15,3
727,문화예술,1520.0,1580.0,0.5,0.7,0.04,0.05,15,3
728,온라인미술관,200.0,180.0,0.7,1.3,0.39,0.76,15,3
729,재밌는책,210.0,1600.0,0.5,0.8,0.24,0.06,11,2
730,책할인,60.0,190.0,1.8,8.5,3.17,4.73,12,2
731,도서빠른배송,10.0,10.0,0.6,1.5,5.38,10.0,8,2
732,대형서점,750.0,4420.0,7.1,28.8,1.03,0.71,10,2
