,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
68,동국제약오메가3,40.0,1180.0,0.1,8.0,0.35,0.72,15,3
69,암웨이오메가3,350.0,4400.0,1.3,57.3,0.38,1.39,15,3
70,홈쇼핑오메가3,40.0,140.0,0.5,3.5,1.17,2.52,15,3
71,오메가3하루섭취량,190.0,1090.0,0.0,9.0,0.0,0.88,15,3
72,오메가3코큐텐,100.0,470.0,0.5,2.5,0.5,0.56,15,3
73,오메가3오메가6,130.0,440.0,0.0,4.9,0.0,1.24,15,3
74,오메가3분말,10.0,40.0,0.0,0.0,0.0,0.0,7,2
75,오메가3영양제추천,10.0,20.0,0.0,0.0,0.0,0.0,3,3
76,오메가3순위,60.0,220.0,0.3,1.0,0.59,0.5,15,3
77,오메가3식물성,170.0,1330.0,0.5,9.5,0.33,0.75,15,3
78,저온초임계오메가3,10.0,50.0,0.0,0.0,0.0,0.0,15,3
79,DHA,1660.0,5180.0,1.1,78.5,0.08,1.59,15,3
80,오메가3DHA,120.0,1760.0,0.2,4.5,0.17,0.28,15,3
81,하지정맥류영양제,30.0,280.0,0.3,4.3,0.99,1.62,15,3
82,오메가추천,60.0,300.0,0.1,7.0,0.11,2.42,15,3
83,오메가3원료,100.0,260.0,0.1,0.3,0.13,0.14,15,3
84,오메가3알티지,170.0,1500.0,0.5,15.8,0.33,1.11,15,3
85,중성지방오메가3,100.0,310.0,0.1,0.0,0.08,0.0,15,3
86,OMEGA-3,30.0,70.0,0.0,0.0,0.0,0.0,15,3
87,독일오메가3,40.0,530.0,0.2,2.2,0.48,0.43,15,3
88,RTG오메가3추천,670.0,4800.0,6.9,161.6,1.09,3.6,15,3
89,먹기편한오메가3,10.0,40.0,0.1,0.0,0.66,0.0,14,3
90,데일리원오메가3,10.0,70.0,0.0,0.3,0.0,0.48,3,3
91,여자오메가3,20.0,90.0,0.0,0.3,0.0,0.37,3,3
92,오메가3캡슐,20.0,730.0,0.0,0.0,0.0,0.0,15,3
93,오메가3RTG추천,10.0,10.0,0.0,0.0,0.0,0.0,3,3
94,오메가3함량,140.0,720.0,0.3,9.3,0.2,1.38,15,3
95,RTG,490.0,1270.0,0.3,5.6,0.06,0.47,15,3
96,알티지오메가,1670.0,3300.0,1.7,34.0,0.12,1.08,15,3
97,초임계추출,230.0,270.0,0.5,0.0,0.25,0.0,15,3
98,뉴트리코어식물성알티지오메가3,110.0,390.0,0.0,2.8,0.0,0.76,15,3
99,오메가스리,10.0,110.0,0.0,3.3,0.0,3.13,15,3
100,식물성오메가3RTG,10.0,40.0,0.0,0.0,0.0,0.0,15,3
101,알티지식물성오메가3,30.0,280.0,0.7,11.7,2.45,4.29,15,3
102,EPA,2080.0,3810.0,1.1,26.3,0.06,0.74,15,3
103,초임계,1120.0,3320.0,0.9,22.3,0.09,0.71,15,3
104,해조류오메가3,10.0,60.0,0.0,2.3,0.0,3.89,15,3
105,RTG오메가,170.0,650.0,0.1,4.0,0.09,0.67,15,3
106,슈퍼오메가3,80.0,860.0,0.1,6.0,0.18,0.75,15,3
107,오메가3복용법,330.0,2770.0,0.1,29.0,0.03,1.14,15,3
108,정제어유,70.0,150.0,0.3,0.5,0.5,0.36,12,2
109,알티지오메가-3,10.0,30.0,0.0,0.0,0.0,0.0,15,3
110,레드오메가3,50.0,250.0,0.1,6.4,0.13,2.68,15,3
111,오메가3RTG,370.0,1270.0,1.7,15.5,0.48,1.32,15,3
112,오메가3종류,130.0,450.0,0.0,5.0,0.0,1.17,15,3
113,오메가-3,130.0,90.0,0.4,0.0,0.33,0.0,15,3
114,미세조류오메가3,40.0,90.0,0.4,3.0,1.09,3.13,15,3
115,오메가3지방산,210.0,510.0,0.0,6.2,0.0,1.32,15,3
116,오메가3하루권장량,230.0,1150.0,0.1,6.0,0.06,0.56,15,3
117,종합비타민오메가3,80.0,540.0,0.1,7.3,0.09,1.4,15,3
118,KDPHARMA,60.0,100.0,0.2,2.5,0.37,2.46,10,2
119,EPADHA,350.0,740.0,0.4,1.7,0.13,0.25,15,3
120,임산부오메가3복용시기,350.0,2860.0,0.4,0.3,0.12,0.02,15,3
121,추천오메가3,10.0,30.0,0.0,0.0,0.0,0.0,14,3
122,오메가3건강기능식품,10.0,20.0,0.0,0.0,0.0,0.0,3,3
123,가성비오메가3,10.0,80.0,0.0,0.0,0.0,0.0,3,3
124,남자오메가3,50.0,230.0,0.1,2.6,0.27,1.18,15,3
125,임산부오메가3추천,110.0,710.0,0.2,7.3,0.18,1.1,15,3
126,식물오메가3,10.0,60.0,0.0,0.0,0.0,0.0,12,2
127,슈퍼알티지오메가3,20.0,120.0,0.1,3.3,0.25,2.74,15,3
128,고함량오메가3,40.0,530.0,0.6,19.1,1.31,3.75,15,3
129,프리미엄알티지오메가3,70.0,200.0,0.6,5.3,0.93,2.68,15,3
130,식물성캡슐오메가3,10.0,40.0,0.9,2.9,7.88,6.55,15,3
131,RTG식물성오메가3,20.0,70.0,0.1,2.7,0.67,3.97,15,3
132,R-TG오메가3,20.0,20.0,0.2,0.0,1.0,0.0,15,3
133,DHAEPA,140.0,470.0,0.1,6.1,0.1,1.38,15,3
134,오메가3식물성캡슐,20.0,50.0,0.0,0.0,0.0,0.0,15,3
135,오메가RTG,80.0,300.0,0.2,3.0,0.27,1.04,15,3
136,여성오메가3,30.0,150.0,0.2,2.7,0.58,1.93,15,3
137,DHA오메가3,90.0,470.0,0.5,6.3,0.6,1.4,15,3
138,오메가쓰리효능,30.0,510.0,0.0,15.3,0.0,3.25,15,3
139,오메가영양제,30.0,100.0,0.0,0.8,0.0,0.73,15,3
140,3세대오메가3,10.0,290.0,0.0,5.3,0.0,1.88,15,3
141,멸치오메가3,30.0,160.0,0.0,1.8,0.0,1.2,15,3
142,수험생오메가3,20.0,90.0,0.4,0.0,1.71,0.0,5,2
143,RGT오메가3,10.0,30.0,0.1,0.3,0.61,1.0,15,3
144,임신오메가3,70.0,840.0,0.1,0.0,0.11,0.0,15,3
145,피쉬오일,130.0,700.0,0.1,7.0,0.11,1.07,15,3
146,오메가오일,20.0,130.0,0.0,0.0,0.0,0.0,3,3
147,하이웰오메가3,30.0,310.0,0.1,5.8,0.48,1.94,15,3
148,청소년오메가3,60.0,860.0,0.5,20.3,0.85,2.61,15,3
149,비타민D오메가3,100.0,460.0,0.1,3.6,0.15,0.82,15,3
150,오메가3고함량,20.0,110.0,0.1,2.5,0.28,2.2,15,3
151,한미오메가3,80.0,430.0,0.3,7.4,0.32,1.86,15,3
152,임산부오메가3,1780.0,15000.0,4.7,92.0,0.28,0.65,15,3
153,초임계추출오메가3,10.0,10.0,0.0,0.0,0.0,0.0,3,3
154,남성오메가3,20.0,70.0,0.1,1.7,0.67,2.61,15,3
155,VIVOMEGA,10.0,20.0,0.0,0.0,0.0,0.0,3,3
156,TG오메가3,10.0,60.0,0.0,2.0,0.0,3.34,15,3
157,EPA오메가3,30.0,110.0,0.5,0.0,1.56,0.0,15,3
158,뉴질랜드오메가3,210.0,880.0,1.0,26.8,0.5,3.22,15,3
159,안국루테인플러스,30.0,130.0,0.1,0.0,0.21,0.0,15,3
160,오메가3EPADHA,190.0,600.0,0.1,0.6,0.04,0.11,15,3
161,퓨어알티지오메가3,170.0,950.0,0.6,19.5,0.35,2.19,15,3
162,혈액순환오메가3,30.0,140.0,0.0,0.0,0.0,0.0,3,3
163,프리미엄오메가3,30.0,210.0,0.4,1.4,1.25,0.71,15,3
164,뉴트리코어RTG오메가3,30.0,80.0,0.1,3.1,0.36,4.03,15,3
165,국산오메가3,20.0,60.0,0.1,0.7,0.34,1.05,15,3
166,연어오일,50.0,240.0,0.4,0.7,0.77,0.28,15,3
167,오메가알티지,60.0,530.0,0.4,8.0,0.66,1.6,15,3
168,장용성오메가3,120.0,1540.0,0.3,8.3,0.23,0.55,15,3
169,오메가3임산부,180.0,1530.0,0.2,13.3,0.11,0.92,15,3
170,퓨어오메가3,20.0,110.0,0.0,0.0,0.0,0.0,15,3
171,임산부오메가,130.0,500.0,0.0,3.8,0.0,0.82,15,3
172,비건오메가3,210.0,1380.0,1.3,8.4,0.65,0.62,15,3
173,오메가3마그네슘,70.0,420.0,0.0,0.0,0.0,0.0,3,3
174,KDPHARMA오메가3,10.0,10.0,0.2,0.0,2.39,0.0,13,2
175,호주오메가3,150.0,960.0,1.2,17.7,0.82,1.94,15,3
176,오메가3고혈압,70.0,400.0,0.0,0.3,0.0,0.09,3,3
177,오리진오메가3,50.0,190.0,0.0,0.6,0.0,0.35,15,3
178,동물성오메가3,70.0,320.0,0.8,2.8,1.09,0.94,15,3
179,오메가3다이어트,70.0,430.0,0.1,0.0,0.2,0.0,15,3
180,임산부식물성오메가3,110.0,1260.0,0.9,8.0,0.89,0.66,15,3
181,오메가3액상,50.0,160.0,0.1,0.9,0.28,0.57,15,3
182,일양약품알티지오메가3,20.0,290.0,0.1,7.4,0.27,2.77,15,3
183,발이붓는이유,260.0,3660.0,0.0,32.0,0.0,0.95,15,3
184,오메가3제품,10.0,10.0,0.1,0.0,0.96,0.0,15,3
185,유기농아마씨,30.0,270.0,0.3,7.3,0.84,2.83,15,3
186,새몬오메가3,40.0,430.0,0.4,6.0,0.9,1.51,15,3
187,알파리놀렌산,190.0,380.0,0.4,0.3,0.25,0.1,5,2
188,직구오메가3,20.0,60.0,0.0,0.3,0.0,0.4,15,3
189,고지혈증오메가3,290.0,1470.0,0.7,7.3,0.24,0.54,15,3
190,오메가9,110.0,370.0,0.0,2.3,0.0,0.67,15,3
191,임신준비오메가3,50.0,320.0,0.1,3.3,0.28,1.08,15,3
192,동아혼합유산균,10.0,10.0,0.4,0.3,3.32,1.86,12,2
193,일양약품오메가3,50.0,360.0,0.1,6.3,0.27,1.9,15,3
194,장용성오메가,10.0,20.0,0.0,0.0,0.0,0.0,3,3
195,중성지방낮추는법,2730.0,20600.0,3.3,197.3,0.13,1.03,15,3
196,임산부용오메가3,30.0,190.0,0.1,0.8,0.23,0.42,15,3
197,알작은오메가3,120.0,710.0,0.1,11.8,0.12,1.76,15,3
198,노바렉스오메가3,10.0,100.0,0.1,4.8,0.79,4.71,15,3
199,동맥경화영양제,60.0,360.0,0.0,0.3,0.0,0.11,3,3
200,알래스카알티지오메가3,30.0,220.0,0.0,5.3,0.0,2.53,15,3
201,알래스카오메가,50.0,70.0,0.2,0.0,0.42,0.0,15,3
202,안국오메가3,20.0,210.0,0.1,0.6,0.27,0.3,15,3
203,오메가369,180.0,690.0,0.1,7.1,0.04,1.12,15,3
204,혈관개선제,10.0,80.0,0.1,0.0,0.38,0.0,15,3
205,오메가31000,70.0,330.0,0.2,4.0,0.3,1.29,15,3
206,나우푸드울트라오메가3,260.0,710.0,0.2,6.6,0.09,0.98,15,3
207,오메가루테인,100.0,710.0,0.2,5.1,0.2,0.76,15,3
208,안국건강오메가3,50.0,280.0,0.0,0.3,0.0,0.13,14,3
209,식물성캡슐,80.0,180.0,0.5,1.8,0.67,0.98,15,3
210,중성지방,5980.0,29700.0,1.2,37.4,0.03,0.14,15,3
211,혈행개선,690.0,2390.0,2.7,19.5,0.41,0.88,15,3
212,알티지오메가3루테인,20.0,180.0,0.1,1.0,0.32,0.57,15,3
213,오메가3비타민,100.0,430.0,0.4,1.5,0.4,0.38,15,3
214,들기름오메가3,90.0,620.0,0.1,1.0,0.08,0.18,15,3
215,알래스카오메가3,190.0,960.0,0.7,12.8,0.41,1.42,15,3
216,PTP,730.0,970.0,0.7,0.0,0.1,0.0,13,2
217,스쿠알렌효능,180.0,1340.0,0.6,38.3,0.34,3.11,15,3
218,혈액순환제,890.0,6030.0,2.9,199.8,0.34,3.51,15,3
219,중성지방낮추는음식,140.0,1070.0,0.0,11.0,0.0,1.1,15,3
220,엔초비오메가3,100.0,590.0,0.2,13.0,0.2,2.37,15,3
221,블랙모어스오메가,10.0,20.0,0.0,0.0,0.0,0.0,3,3
222,피시오일,40.0,120.0,0.2,0.3,0.51,0.28,5,2
223,올리브영오메가3,40.0,270.0,0.0,0.0,0.0,0.0,3,3
224,오메가3작은알,10.0,70.0,0.0,0.0,0.0,0.0,3,3
225,갑상선오메가3,10.0,40.0,0.0,0.0,0.0,0.0,3,3
226,DPA,650.0,760.0,0.0,0.0,0.0,0.0,3,3
227,2만원선물,230.0,580.0,0.7,2.6,0.33,0.47,15,3
228,알래스카RTG오메가3,10.0,60.0,0.1,0.8,0.56,1.25,15,3
229,단체선물,570.0,1360.0,8.9,21.6,1.63,1.67,15,3
230,할머니할아버지선물,90.0,660.0,0.3,0.7,0.38,0.11,15,3
231,40대오메가3,10.0,30.0,0.0,0.0,0.0,0.0,3,3
232,약사오메가3,20.0,50.0,0.0,0.0,0.0,0.0,3,3
233,루테인오메가3,720.0,3160.0,0.9,24.1,0.14,0.8,15,3
234,초등학생오메가3,50.0,260.0,0.1,6.1,0.15,2.42,15,3
235,냄새안나는오메가3,20.0,70.0,0.0,0.0,0.0,0.0,3,3
236,다이어트오메가3,40.0,170.0,0.0,0.0,0.0,0.0,3,3
237,울트라클린오메가3,20.0,110.0,0.1,2.6,0.25,2.22,15,3
238,더마틱스울트라가격,80.0,260.0,0.0,0.0,0.0,0.0,3,3
239,비타민씨1000,20.0,170.0,0.0,0.0,0.0,0.0,3,3
240,RTG오메가3루테인,10.0,40.0,0.0,0.0,0.0,0.0,3,3
241,블랙모어스오메가3,390.0,3320.0,1.1,35.8,0.32,1.17,15,3
242,기능성,660.0,990.0,0.3,0.3,0.05,0.03,15,3
243,혈관청소,560.0,5920.0,2.0,81.8,0.38,1.49,15,3
244,오리진루테인,10.0,10.0,0.0,0.0,0.0,0.0,3,3
245,혈관영양제,230.0,1710.0,1.3,24.3,0.58,1.51,15,3
246,오메가31000MG,20.0,90.0,0.1,0.0,0.26,0.0,15,3
247,알콕시글리세롤,140.0,520.0,1.3,15.5,0.97,3.04,15,3
248,오메가3캐나다,20.0,140.0,0.1,2.8,0.64,1.97,15,3
249,비건브랜드,400.0,470.0,2.8,3.5,0.72,0.78,15,3
250,연어오메가3,60.0,290.0,0.3,4.5,0.58,1.75,15,3
251,혈관청소영양제,20.0,400.0,0.0,0.3,0.0,0.09,3,3
252,에스키모오메가3,130.0,1580.0,1.1,19.2,0.81,1.31,15,3
253,다리하지정맥,80.0,940.0,0.0,10.3,0.0,1.18,15,3
254,키즈오메가3,350.0,3800.0,2.1,63.4,0.62,1.75,15,3
255,빌베리오메가,10.0,250.0,0.2,2.6,2.48,1.23,12,2
256,아마인유,220.0,370.0,0.4,4.2,0.21,1.19,14,3
257,정맥순환제,170.0,950.0,0.3,13.0,0.21,1.49,15,3
258,캐나다오메가3,120.0,950.0,0.9,30.6,0.7,3.43,15,3
259,커클랜드오메가3,270.0,1300.0,0.1,7.2,0.03,0.6,15,3
260,손가락저림,870.0,6410.0,0.2,1.0,0.03,0.02,13,2
261,유아오메가3,110.0,1330.0,0.5,20.8,0.53,1.64,15,3
262,다리혈액순환약,60.0,590.0,0.3,7.3,0.43,1.3,15,3
263,어린이오메가3,1300.0,3870.0,1.8,66.2,0.15,1.82,15,3
264,캐나다산오메가3,30.0,240.0,0.6,12.2,1.88,5.35,15,3
265,혈관에좋은영양제,250.0,2040.0,0.7,42.3,0.33,2.2,15,3
266,대구간유,170.0,940.0,0.5,15.5,0.29,1.72,15,3
267,혈관건강,290.0,1010.0,1.1,2.4,0.39,0.26,15,3
268,영유아오메가3,10.0,20.0,0.1,0.3,1.34,1.14,15,3
269,친구임신선물,250.0,1250.0,0.4,0.3,0.17,0.03,15,3
270,혈행개선영양제,140.0,600.0,0.6,9.8,0.44,1.79,15,3
271,키즈오메가,80.0,710.0,0.8,14.3,1.02,2.16,15,3
272,혈행개선제,690.0,3530.0,2.5,95.2,0.39,2.85,15,3
273,다리붓기,420.0,2440.0,0.1,2.2,0.02,0.1,15,3
274,혈행건강,180.0,710.0,0.5,7.5,0.31,1.12,15,3
275,붙이는파스,350.0,2430.0,0.9,12.5,0.28,0.55,15,3
276,아이오메가3,20.0,230.0,0.0,3.5,0.0,1.55,15,3
277,알티지부스터오메가3,410.0,3710.0,1.7,44.4,0.45,1.27,15,3
278,초등오메가3,10.0,250.0,0.2,5.5,1.43,2.23,15,3
279,당뇨오메가3,120.0,800.0,0.2,5.8,0.13,0.76,13,2
280,오메가젤리,30.0,190.0,0.3,3.5,0.96,1.94,15,3
281,임산부식단,390.0,3040.0,3.0,68.0,0.81,2.38,15,3
282,오메가3어린이,10.0,150.0,0.1,1.5,0.84,0.99,15,3
283,다리혈액순환,350.0,4230.0,0.3,31.8,0.1,0.82,15,3
284,고지혈증영양제,560.0,3300.0,1.5,67.5,0.28,2.17,15,3
285,종아리근육경련,210.0,2460.0,0.1,0.0,0.04,0.0,14,3
286,어린이오메가,40.0,210.0,0.3,6.8,0.88,3.25,15,3
287,고투콜라,290.0,1470.0,0.5,10.2,0.19,0.75,15,3
288,다리부종영양제,20.0,360.0,0.0,0.7,0.0,0.2,3,3
289,플라보놀배당체,160.0,360.0,0.4,4.3,0.26,1.21,15,3
290,붓기빼는영양제,10.0,60.0,0.0,0.3,0.0,0.55,4,1
291,다리붓는이유,110.0,1250.0,0.0,0.3,0.0,0.03,3,3
292,캐나다알티지오메가3,20.0,220.0,0.3,9.9,1.24,4.72,15,3
293,츄어블오메가3,20.0,60.0,0.0,0.0,0.0,0.0,12,2
294,혈액순환영양제,2520.0,30600.0,11.1,569.6,0.47,1.98,15,3
295,정맥순환개선제,390.0,4520.0,1.0,57.5,0.27,1.37,15,3
296,피를맑게하는음식,300.0,4330.0,0.5,82.8,0.19,2.05,15,3
297,혈액순환개선제,660.0,4730.0,3.9,77.1,0.65,1.76,15,3
298,블랙모어스루테인,20.0,140.0,0.1,1.8,0.74,1.24,14,3
299,아기오메가3,90.0,980.0,0.9,20.0,1.0,2.13,15,3
300,모유수유영양제,30.0,770.0,0.2,6.8,0.69,0.94,15,3
301,고지혈증비타민,20.0,60.0,0.0,0.0,0.0,0.0,3,3
302,이상지질혈증약,130.0,620.0,0.0,7.0,0.0,1.2,6,2
303,콜레스테롤높은이유,2320.0,24200.0,0.0,6.7,0.0,0.03,3,3
304,기립성저혈압영양제,60.0,390.0,1.9,6.3,3.08,1.68,8,2
305,캐나다오메가,10.0,40.0,0.3,1.3,2.23,3.23,15,3
306,아기오메가,10.0,70.0,0.0,0.3,0.0,0.46,6,2
307,혈관개선,40.0,210.0,0.1,0.8,0.29,0.37,15,3
308,고혈압오메가3,140.0,830.0,0.0,3.3,0.0,0.43,15,3
309,어린이DHA,10.0,90.0,0.0,2.5,0.0,2.64,15,3
310,BLACKMORES,170.0,1140.0,0.3,29.8,0.2,2.77,15,3
311,코큐텐오메가3,140.0,1010.0,1.1,9.5,0.81,0.99,15,3
312,유아DHA,10.0,50.0,0.0,0.3,0.0,0.58,4,1
313,아기DHA,10.0,140.0,0.1,3.5,0.76,2.56,15,3
314,60대오메가3,10.0,50.0,0.1,0.0,0.67,0.0,15,3
315,오메가키즈,10.0,60.0,0.1,1.5,0.61,2.68,15,3
316,총콜레스테롤,1010.0,3370.0,0.2,4.5,0.03,0.15,15,3
317,은행잎효능,170.0,2150.0,0.3,47.9,0.2,2.31,15,3
318,혈행,630.0,1670.0,0.3,3.8,0.05,0.25,15,3
319,블랙모어스마그네슘,40.0,290.0,0.2,3.5,0.49,1.27,11,2
320,블랙모어스칼슘,40.0,220.0,0.0,3.3,0.0,1.52,7,2
321,오메가3키즈,30.0,500.0,0.0,11.0,0.0,2.33,15,3
322,혈행개선제추천,10.0,30.0,0.0,1.7,0.0,5.09,15,3
323,참기름선물세트,110.0,290.0,1.1,6.3,1.08,2.31,15,3
324,혈액순환,1800.0,8990.0,1.9,48.8,0.12,0.59,15,3
325,루테인오메가,100.0,490.0,0.2,3.3,0.2,0.73,15,3
326,스포츠리서치,630.0,1110.0,2.4,7.7,0.4,0.75,13,2
327,미아오메가3,10.0,30.0,0.0,0.0,0.0,0.0,4,1
328,OMEGA-3FISHOIL,30.0,60.0,0.0,0.0,0.0,0.0,3,3
329,오메가에스,70.0,320.0,0.0,0.0,0.0,0.0,3,3
330,오메가3브랜드,10.0,30.0,0.0,0.0,0.0,0.0,3,3
331,오메가3젤리,130.0,760.0,0.5,11.5,0.36,1.65,15,3
332,혈관,1520.0,4110.0,0.6,0.3,0.05,0.01,10,2
333,하지정맥약,60.0,740.0,0.2,9.3,0.33,1.36,15,3
334,어썸키즈오메가,130.0,1310.0,1.0,7.3,0.77,0.59,5,2
335,어썸키즈오메가3,140.0,230.0,0.3,0.3,0.25,0.16,3,3
336,액체칼슘,10.0,70.0,0.0,0.8,0.0,1.02,3,3
337,비염에좋은비타민,10.0,50.0,0.0,0.0,0.0,0.0,3,3
338,혈액순환영양제추천,30.0,200.0,0.5,4.5,1.3,2.3,15,3
339,혈액건강,20.0,70.0,0.0,0.0,0.0,0.0,3,3
340,오메가3크릴오일,70.0,300.0,0.1,1.6,0.21,0.57,15,3
341,빌베리오메가3,10.0,80.0,0.1,0.0,0.96,0.0,15,3
342,발이차가워요,110.0,2170.0,0.6,13.1,0.55,0.64,15,3
343,어썸오메가3,10.0,310.0,0.0,4.8,0.0,1.59,12,2
344,뉴트라라이프오메가3,10.0,80.0,0.1,1.0,0.52,1.32,15,3
345,GINKGOBILOBA,240.0,470.0,0.7,15.8,0.29,3.51,10,2
346,정맥순환영양제,10.0,20.0,0.0,0.0,0.0,0.0,3,3
347,하지정맥영양제,30.0,240.0,0.0,0.3,0.0,0.15,3,3
348,오메가3구미,60.0,340.0,0.4,5.5,0.64,1.7,15,3
349,혈액순환에좋은음식,800.0,8190.0,1.3,92.3,0.18,1.21,15,3
350,혈액순환제추천,20.0,120.0,0.0,4.3,0.0,3.46,15,3
351,제일파프쿨,90.0,280.0,0.9,0.7,1.06,0.25,3,1
352,신신파스쿨,110.0,740.0,1.0,8.3,0.93,1.2,8,2
353,코큐텐11,180.0,1250.0,0.7,28.1,0.38,2.42,15,3
354,직장인선물,190.0,790.0,0.5,0.0,0.26,0.0,15,3
355,오메가3식품,80.0,480.0,0.1,1.3,0.09,0.29,15,3
356,혈압,5160.0,40500.0,1.0,3.7,0.03,0.01,13,2
